vin,car_make,car_year,car_color,value,state
5UXZV8C59D0420746,Chevrolet,2000,Violet,70270.36,Georgia
2FMGK5B80FB211322,GMC,2005,Puce,55254.04,Virginia
JTDKDTB31E1276131,Dodge,1999,Puce,58003.36,Missouri
1FTNX2A53AE827290,Chevrolet,1994,Pink,23018.20,Tennessee
2C3CCASG2FH793556,Mitsubishi,2001,Fuscia,52249.34,Utah
1C4PJLAK6CW656833,Honda,2009,Teal,38844.77,Arizona
WAUUL68E05A038922,Volkswagen,1996,Red,39721.70,Florida
JTDBT4K37B1333467,Mazda,1997,Teal,21572.69,Vermont
WA1LGBFE5CD365563,Saturn,2007,Crimson,59296.73,California
WAUYGBFC3CN756082,Ford,1998,Pink,76257.49,Louisiana
SALAC2D42BA556840,Dodge,2012,Puce,65626.32,Minnesota
5GAKVBKD0FJ663689,Audi,1998,Turquoise,68920.01,Georgia
JN8AF5MR3BT489928,Toyota,2010,Puce,75900.89,California
1GKKRNED8BJ252880,Buick,1994,Puce,70404.95,Pennsylvania
JTJBM7FX9A5215808,Audi,2001,Fuscia,77750.43,Maryland
1C4NJCBAXED012148,Nissan,2004,Maroon,79660.58,California
WBALW7C51CD963902,Chevrolet,2012,Turquoise,63554.22,Indiana
JTHFF2C27E2995128,Porsche,1994,Goldenrod,41174.51,Hawaii
5UXWZ7C56F0425987,Buick,2012,Aquamarine,63917.69,Florida
2C3CDYBT5EH455893,Ford,2003,Purple,61912.52,West Virginia
KMHEC4A4XEA041366,Volkswagen,2003,Maroon,56789.07,Washington
WA1BV94L18D651378,GMC,2005,Mauv,68197.33,California
3N1CN7AP5EK793253,GMC,2001,Mauv,39604.98,Texas
1GYS4FEJ7BR103488,Dodge,1995,Purple,61546.99,Alabama
WAUVT68E02A445915,Oldsmobile,1995,Blue,36869.29,New York
1D7RB1GP9BS384495,Lexus,2006,Pink,50668.39,Wisconsin
2T2BK1BA7FC585717,Cadillac,2010,Mauv,67911.45,Virginia
WUAW2BFC2FN616511,BMW,2002,Pink,58336.37,Florida
3D7TP2CT2AG127992,Jeep,1993,Teal,56573.42,District of Columbia
WBA5A7C56FD016530,Lincoln,1999,Pink,49765.73,Tennessee
5J8TB4H54GL435015,Chrysler,2005,Fuscia,59742.94,Louisiana
1G6KD57Y73U461105,Toyota,2002,Mauv,72839.43,California
2HNYB1H61DH257417,Saab,2008,Turquoise,28035.60,Ohio
1C4NJPBA5CD804051,Mercedes-Benz,2004,Khaki,77150.20,Illinois
JM1NC2LF4F0441339,Ford,1995,Violet,33254.85,Arkansas
WA1CMAFPXEA757673,BMW,2007,Violet,51010.94,North Carolina
3D73M4CLXBG053646,Chevrolet,2005,Maroon,27731.42,Washington
JHMZF1D43FS094587,Suzuki,2006,Puce,48766.87,Arizona
WAU4FAFR5DA421074,Toyota,2000,Purple,39331.74,Georgia
1G6DS8ED3B0040908,Plymouth,1996,Mauv,64932.31,Oklahoma
TRUSC28N331896357,Ford,2011,Green,71301.28,Maryland
WBABS53403J678256,Mercury,2007,Pink,69233.64,Texas
1FTSX2B56AE320983,Audi,2011,Turquoise,55083.67,Delaware
KNADM4A33E6470482,Mazda,2007,Crimson,35992.94,District of Columbia
WBS3C9C53FJ411338,Ford,1999,Aquamarine,34755.37,Georgia
WBAEB5C50AC689863,Geo,1993,Maroon,50490.90,California
ZFBCFACH0FZ361531,Pontiac,2003,Yellow,60196.84,Texas
WBA3B5C54DF683977,Infiniti,1997,Goldenrod,79699.88,Virginia
WBAKE3C56BE679682,Ford,2009,Red,44095.48,Kentucky
1GT01XEG1FZ433410,Chevrolet,1999,Green,59423.65,Pennsylvania
4A31K2DF9AE315096,Mitsubishi,2004,Blue,69704.48,Texas
1G4HP54K954253837,Ford,1995,Mauv,41022.18,New York
1G6DU6EV6A0183115,Eagle,1995,Goldenrod,29649.96,California
WBA4A7C57FD346334,Oldsmobile,1998,Maroon,54093.64,Illinois
WBA3B3C59EF669675,Ford,2009,Green,32682.37,Louisiana
WAUFFBFL8DN204718,Subaru,2009,Teal,76714.26,Texas
1FTEW1C87AK594648,Toyota,2008,Goldenrod,40585.47,Maryland
WBAVC73598A663096,Ford,2009,Teal,62412.61,Michigan
1N6AA0CA0BN830633,Mitsubishi,1996,Green,63576.15,Texas
1G6AJ1R31F0154717,Mitsubishi,1992,Fuscia,33229.06,New York
WAULT68E73A097460,Oldsmobile,1992,Blue,38310.41,Massachusetts
1GD021EGXFZ079702,Subaru,2008,Puce,33456.02,New York
1D7RE5GKXBS452547,Infiniti,1997,Puce,20476.46,California
JH4DC53045S048581,Chevrolet,2011,Crimson,79224.39,Missouri
4T1BD1FK5CU663231,Ford,1986,Fuscia,37001.45,Texas
WAUVT68E95A361788,Lincoln,1991,Khaki,66116.41,Indiana
WBANE73567C720643,Mercedes-Benz,1997,Purple,36067.75,Nevada
WUATNAFG3CN782765,Infiniti,2007,Purple,39640.86,New York
1G6KD57Y76U461156,Nissan,1997,Orange,30371.04,Tennessee
4T1BF3EK3BU309357,Land Rover,2010,Purple,47829.14,Michigan
JTHBB1BA8A2035274,Audi,2003,Green,72957.34,Louisiana
ML32A3HJ7EH574336,Dodge,2012,Orange,42460.50,California
SCBGU3ZA2EC147879,Ford,2005,Blue,69236.28,Pennsylvania
WA1LKAFP2AA705650,GMC,1993,Green,20973.74,Washington
2C3CDXGJ8DH979555,Mercury,1969,Orange,71328.34,California
5BZAF0AAXFN228562,Saturn,1997,Goldenrod,50171.75,Texas
1G6DV5EP8B0012358,Volvo,2011,Red,34739.25,South Carolina
WDDJK6FA6FF762553,Land Rover,2005,Green,49559.53,Washington
JM3TB2BV7E0612013,Saab,2010,Puce,61703.89,Illinois
1FADP5CU1EL286350,Volvo,2001,Goldenrod,55244.83,Florida
1GD11ZCG7DF032828,Subaru,2007,Puce,24884.91,Indiana
1GYS4GEF2DR166728,Mazda,2004,Teal,66035.93,Texas
WBA3B9C53EJ600934,Mercedes-Benz,2000,Blue,68636.97,Tennessee
JTHBC1KSXA5485710,Kia,2003,Mauv,63854.14,New York
WAUFGBFB0BN985106,Toyota,2006,Purple,75220.83,District of Columbia
WBANA53544B340007,Mercury,2001,Maroon,73818.48,Texas
WAUDH98E28A177781,Smart,2011,Teal,73715.43,New York
SCFFDECN3CG731358,Mercedes-Benz,2008,Puce,44313.92,Michigan
1G6DV8EP6E0550353,Toyota,2007,Pink,63118.44,Pennsylvania
1GYEK63N92R213953,Jaguar,2004,Green,36435.90,Texas
WBAKN9C51ED247319,Nissan,2007,Khaki,35169.60,Virginia
5TFBW5F18DX973645,Chevrolet,2002,Fuscia,41742.39,California
5UXZW0C5XBL893341,Lexus,2009,Orange,34647.08,Arkansas
JH4CU26609C765695,Jeep,1997,Maroon,29873.73,Kansas
JM1BL1K57B1855130,Volkswagen,1995,Mauv,44771.90,Florida
1GKS2GEJXBR362580,Infiniti,2004,Crimson,61504.98,Nebraska
WAUNF98P78A026494,Volvo,2004,Purple,62406.52,Virginia
WA1CGAFP6FA417509,Nissan,2010,Fuscia,57905.75,New York
WA1VFBFL9DA510018,Austin,1964,Turquoise,26452.38,Idaho
3VWKZ8AJ1BM595006,Suzuki,1985,Green,72825.75,Texas
1FTEW1E89AF348299,Buick,2008,Orange,41887.09,Georgia
3VW4A7AT8DM229218,Mercedes-Benz,1997,Mauv,76969.25,Kentucky
WAUVT58E63A020856,Saturn,2009,Green,33981.14,West Virginia
KNAGG4A82A5597997,Lamborghini,1985,Crimson,30138.82,Alabama
WAULF78K99N660545,Audi,1998,Orange,72943.30,Virginia
SALFR2BN1BH549241,Ford,2011,Indigo,59160.81,New York
1G6YV36A865945640,Toyota,2010,Crimson,76419.07,Pennsylvania
WBA1J9C56FV935836,Honda,2007,Puce,61116.22,Louisiana
3C4PDDEG5CT399012,Mitsubishi,1993,Orange,53414.24,Virginia
SALAC2D40BA446935,Nissan,2004,Fuscia,78429.44,Colorado
WAU2GAFC1FN850546,Cadillac,2006,Yellow,37811.35,Missouri
JTDJTUD33ED206517,Ford,2005,Maroon,43123.95,Illinois
JH4DC54855S136415,Chevrolet,1995,Blue,62516.79,Nevada
5XYKT3A11CG684483,Mitsubishi,2002,Crimson,61880.80,New York
3C3CFFJH9DT636576,Lexus,2007,Mauv,57330.32,Wisconsin
WBAXH5C52CC008578,Lotus,2012,Indigo,32134.31,Florida
WAUFEAFM7DA469787,Buick,2009,Teal,57934.49,Texas
4T3BK3BB2FU541784,Nissan,2008,Yellow,56294.53,Hawaii
1B3CC1FB1AN685232,GMC,2007,Khaki,45369.37,Texas
1FTEW1CF0FF599396,Mitsubishi,1984,Violet,75274.59,Washington
3C63DPML7CG168577,Ford,2013,Pink,46357.43,Alabama
WBA6B4C52DD385236,Ford,1992,Teal,66375.25,Minnesota
TRUTC28N221739843,BMW,1998,Green,38732.47,Texas
WBANF73536C106905,Chrysler,2003,Puce,66553.35,Indiana
1FT7W2A6XEE646715,Infiniti,2004,Orange,33962.87,Michigan
WAUJT68E12A471289,Lexus,1999,Maroon,62156.73,Florida
WAUFEAFMXAA171276,Ford,2004,Aquamarine,73242.12,Florida
WDCYC3HF7BX432528,Dodge,2012,Mauv,79853.42,Florida
WAUDL74F05N235750,Dodge,2003,Goldenrod,60335.71,North Carolina
5NPEB4AC9DH516530,Lotus,1996,Orange,24787.16,Kentucky
2T2BK1BA6EC555526,Mazda,1994,Indigo,79769.18,Texas
4T1BF1FK7FU505181,Mercury,1995,Fuscia,55689.76,New York
WBAKF5C51BE082772,Ford,2004,Orange,70999.16,Ohio
WAUJT54B33N405438,Mazda,2011,Green,26315.99,Indiana
WP0CB2A88CS041251,Mercedes-Benz,2005,Maroon,50252.12,Texas
YV4952CT6E1184224,Isuzu,1996,Purple,67577.13,Michigan
3C63D3DL5CG694621,BMW,2010,Mauv,54882.99,Florida
3D7TT2CT0BG964365,Chevrolet,2000,Green,43860.61,Texas
3D7LP2ET8BG880831,Toyota,2011,Turquoise,47843.25,Illinois
WP0CA2A84BS016882,Lexus,1994,Turquoise,28997.08,Wisconsin
1G4HF57938U705362,Mazda,1991,Goldenrod,31478.95,Texas
1GYEC63N05R790890,Buick,2000,Pink,29564.49,Missouri
JH4NA12655S548791,Audi,1987,Orange,32008.36,Pennsylvania
JTHBE1BL3FA940169,Volkswagen,2003,Maroon,37852.53,Virginia
SAJWA0FB0CL612378,Land Rover,1998,Green,76375.97,Texas
WVGEP9BP5FD002890,Honda,2012,Khaki,25602.44,Florida
1FTWW3B55AE779514,Ford,1999,Purple,30751.22,Texas
KL4CJBSB2EB092495,Ford,2001,Indigo,55182.58,Minnesota
WAUSFAFLXBA385205,Chevrolet,2000,Goldenrod,31275.48,Pennsylvania
WBAPM5C58BF875623,Ford,2011,Khaki,54594.91,Florida
1FTWF3C50AE847409,Pontiac,1990,Mauv,78900.77,Texas
5UXKU2C54F0310871,Toyota,1994,Maroon,25349.86,Texas
WAUGL98E57A661955,Ford,1996,Aquamarine,34463.63,Missouri
WP0AB2A90FS596263,Ferrari,2008,Fuscia,76496.08,Texas
1HGCR2F35DA092241,Ford,2007,Yellow,37280.18,California
WBAYE8C51ED683348,Toyota,2011,Pink,25159.70,Texas
2C3CCAAG6FH025547,Toyota,2011,Puce,38366.99,Alabama
WA1EFCFS9FR937085,Nissan,2010,Indigo,77971.23,California
1FTSW2B57AE805068,Chevrolet,1995,Purple,30746.50,West Virginia
3D7TT2CTXBG793656,Toyota,2009,Aquamarine,23715.27,California
WAURFAFR7EA599589,Suzuki,2011,Indigo,68628.87,Montana
1FMCU0C79CK662459,Ford,2008,Purple,69238.27,Colorado
WAULT68E85A078189,BMW,2001,Indigo,60568.45,Illinois
1GD02ZCG2CZ572979,Toyota,1994,Red,51378.48,Illinois
19UUA66238A978445,Jaguar,2010,Green,46843.06,California
WBAYA8C50FD609612,Mercedes-Benz,2012,Violet,22577.89,Colorado
1GKS1CE07ER304501,Mercedes-Benz,1998,Mauv,36872.07,California
WP0CA2A81FK745881,Volkswagen,2012,Goldenrod,52722.72,Virginia
WBALL5C5XFP306600,Infiniti,2011,Turquoise,33477.29,Oklahoma
4USBT53404L882295,Hyundai,2001,Violet,42373.73,California
WAUVT58EX2A857740,Ford,2011,Violet,76915.52,Pennsylvania
WUAGL78E96A086803,Pontiac,1991,Orange,25675.27,Virginia
KNAFX6A8XF5438028,Ferrari,2006,Puce,53455.11,Michigan
5TDDW5G14FS414027,BMW,2009,Pink,71978.82,California
5N1AZ2MG3FN507799,Mazda,2005,Goldenrod,38228.19,Illinois
1G6DP577570167318,Toyota,2012,Aquamarine,26431.37,Arizona
1G4HE57Y48U449632,Toyota,1996,Indigo,22085.61,Pennsylvania
5GAKVBED8CJ907807,GMC,1997,Crimson,78607.46,Idaho
WA1CGAFE1BD004758,Pontiac,2001,Orange,59194.49,Indiana
3D73Y3HL8AG948767,Volvo,2011,Pink,21631.55,California
WA1DKAFP9BA983807,Mitsubishi,2005,Green,32301.18,Kansas
WBA3T7C55FP484667,Cadillac,2006,Pink,62441.19,California
JHMZE2H72ES498590,Hyundai,2006,Green,39013.00,Georgia
2C3CDXHGXEH174032,Saab,2009,Pink,78679.33,Nevada
JN8AZ2NC3C9719580,Honda,1980,Indigo,51394.25,Maryland
1N6AA0EC8FN307767,Kia,2005,Purple,51285.79,Kentucky
2C3CDXCT2FH472659,Saab,2010,Orange,47882.67,North Carolina
WAUBF98E98A826215,Acura,1992,Pink,20165.01,Washington
WAUEH78E28A907150,Saturn,2008,Teal,74257.83,Arizona
1HGCR2E74EA131763,Aston Martin,2006,Goldenrod,43409.97,Oklahoma
WAUZL54B81N905031,Mazda,2006,Mauv,64550.26,South Carolina
ZFBCFADH4EZ287379,Porsche,1999,Fuscia,52521.80,New York
WUARL48HX4K268745,Mercury,1996,Pink,59033.76,District of Columbia
1FTEX1EW5AF179927,Bentley,2007,Khaki,35608.68,Arizona
4USCK73482L863347,Dodge,1999,Goldenrod,45850.90,Virginia
KNDMG4C72B6106138,Mitsubishi,1985,Turquoise,72967.12,Arizona
1HGCR2E75EA517012,Dodge,2010,Teal,52969.08,California
5UXFG8C55AL005608,Toyota,2011,Fuscia,48400.36,Texas
5N1AR1NB7BC397312,Maybach,2009,Indigo,53900.87,Arizona
YV4852CT1A1034592,Porsche,1988,Maroon,41898.26,Virginia
1G4GH5G36DF907564,Buick,1998,Red,52443.65,Florida
JM1CR2W36A0983123,Kia,2011,Fuscia,34925.27,Alabama
1FADP5CU2EL849356,Isuzu,1992,Goldenrod,49770.29,Texas
WA1MYBFE1AD879196,Audi,1992,Mauv,43169.17,Alaska
1GD020CG1DZ130918,Chrysler,2000,Blue,65743.08,New York
4JGBB9FB3AA974563,Nissan,2006,Teal,26854.34,Colorado
JN1BJ0HP8DM345964,Chevrolet,2012,Goldenrod,78193.25,Oregon
JA4AS2AWXBU356619,Suzuki,2003,Purple,23280.27,Ohio
3GYFNCE35DS123804,Chevrolet,2007,Goldenrod,52239.68,Florida
5N1AR1NB6CC179895,Jeep,2003,Pink,26620.19,Arizona
1G4HF5EM3AU420299,Ford,2009,Orange,36244.82,Michigan
4JGCB2FE1CA211787,Volkswagen,2003,Maroon,32563.83,Missouri
3GYFNGE33ES260149,Daewoo,2000,Khaki,54506.71,Arizona
1C4AJWAG4DL619916,Chevrolet,1992,Turquoise,32069.36,Pennsylvania
JTDZN3EU4E3187674,Dodge,1994,Orange,34510.62,Idaho
WAU2GAFC3FN632365,Lexus,2010,Violet,71219.66,Indiana
WBA3V5C53EP255711,Dodge,2007,Khaki,34272.78,Georgia
WA1CGBFE8ED809537,Pontiac,2008,Teal,75986.50,Virginia
WBA5B1C51FG310944,Audi,1989,Crimson,27137.49,Texas
1FTFW1E87AK228948,Cadillac,2009,Maroon,48202.50,Colorado
3VWPG3AG4AM037362,Acura,1998,Maroon,66011.95,Washington
WAUHFBFL7BN381010,Dodge,2008,Teal,36485.80,Indiana
WAUAFAFH1EN619137,Saturn,2008,Maroon,42026.80,Texas
3GYFNBE37ES942809,Mercedes-Benz,2012,Khaki,76619.71,New York
JH4DC53084S057170,Oldsmobile,1997,Pink,55166.82,Colorado
1FTWW3CY9AE032913,Nissan,1991,Puce,36045.22,Louisiana
WA1WMAFE1ED172507,Chevrolet,1998,Indigo,59009.95,Ohio
3N1CN7AP6EK276852,Pontiac,1990,Violet,33977.26,Minnesota
WBA3B3C57DF186586,GMC,2000,Maroon,64608.64,District of Columbia
1GYUCGEF6AR502789,Mercedes-Benz,2009,Puce,42687.20,North Carolina
1N6AA0CA0AN527897,Chevrolet,2002,Yellow,22732.77,Alaska
JTDZN3EU8E3616413,Holden,1997,Green,47036.41,New York
1G6AC5S36E0603030,BMW,2007,Teal,36779.72,Virginia
WBANA53565C735544,GMC,2005,Maroon,61018.40,Maryland
WBAFR9C55DC235622,Saturn,2007,Khaki,27461.40,South Carolina
1FTEX1CWXAF810707,Volkswagen,2005,Maroon,36476.05,Alabama
WAUXL58E15A129124,Chevrolet,1995,Aquamarine,78805.13,California
1D7RB1GP0AS241658,Hummer,2003,Mauv,20414.65,District of Columbia
19VDE3F36EE995283,Kia,2012,Teal,31104.92,Kentucky
WBAFR9C53CC213116,Kia,1997,Khaki,55532.57,New York
1G6DX67D980270299,Buick,1979,Crimson,55430.87,Florida
2G4GX5GV8B9037665,Kia,2011,Red,41848.62,Florida
3D7TT2CT2BG998100,Mercedes-Benz,2008,Goldenrod,61695.73,Texas
1GYS4DEF5CR758461,Nissan,1998,Fuscia,39879.56,Florida
JHMZE2H78ES599472,Ford,2005,Blue,38614.08,Minnesota
5J8TB3H52GL392059,Infiniti,2012,Purple,72320.63,New York
2C4RDGEGXCR973231,Jeep,2009,Maroon,44617.00,California
WBAEV33442K899117,Jaguar,2009,Goldenrod,32602.37,Pennsylvania
WAUDF98EX8A934321,Cadillac,2009,Mauv,25064.59,Texas
JN1AZ4EH3EM270035,Mazda,1994,Puce,30830.06,Colorado
WBABN53433J338378,Toyota,2011,Goldenrod,33146.93,Missouri
WAUKFAFL4DN437861,Pontiac,1967,Indigo,62951.08,Indiana
5N1AA0NC3DN531430,Ford,1992,Maroon,62390.92,Georgia
1FTMF1CW9AK753745,Dodge,2002,Fuscia,43447.91,Ohio
WAUSG94F69N380336,Subaru,2011,Yellow,25424.77,California
JH4DC44571S348288,Lexus,2001,Teal,40544.10,Virginia
WBADS43471G932347,Toyota,2009,Goldenrod,63570.46,North Dakota
1G6KH5EY5AU423828,Subaru,2012,Mauv,45240.33,California
WBAUN7C53DV176985,Jeep,1992,Puce,30991.84,New York
WP1AE2A22CL254311,Chevrolet,2005,Blue,73131.03,Florida
1G6KF54931U509557,Subaru,2008,Puce,50001.17,California
1GYS3JKJ1FR699116,GMC,1992,Pink,70852.26,Pennsylvania
WBABD334X4J170151,Mazda,2005,Puce,65927.81,Kansas
3VW4A7AT8DM634432,Audi,2006,Purple,67040.87,Connecticut
JN1BJ0HR6EM637535,Chevrolet,1968,Maroon,75239.14,Florida
1ZVBP8JS9A5891961,Mercedes-Benz,2001,Khaki,63492.00,North Carolina
1C6RD6LP6CS422961,Pontiac,1983,Mauv,66765.79,Louisiana
3D4PH7FG5BT176121,Mitsubishi,2008,Khaki,68035.85,Florida
5N1AR2MM3FC365875,Mitsubishi,2012,Pink,45355.26,Missouri
KNAFT4A28D5521515,Kia,2004,Violet,55000.65,District of Columbia
WBABD534X6P032539,Chrysler,2008,Green,21100.42,Florida
SAJWA0FB4BL907787,Mazda,2007,Yellow,68531.67,Wisconsin
1HGCP2E75CA682092,GMC,2003,Goldenrod,40644.88,Illinois
2D4RN7DG8BR663790,GMC,2001,Goldenrod,72554.54,Massachusetts
WAUKF98E46A779382,Lexus,2005,Yellow,29206.72,Minnesota
JTHBL5EF8A5978226,BMW,1996,Crimson,43763.78,Washington
19UUA655X4A774988,Daihatsu,1992,Fuscia,24781.12,Maryland
JTJHY7AX8E4205174,Pontiac,1995,Violet,34933.42,New York
KNAFU6A24C5380594,Honda,1985,Orange,38366.27,Texas
JTHBC1KS1A5664234,Kia,2001,Puce,22333.19,Arizona
1GYEK63N82R303210,MINI,2010,Aquamarine,62730.91,Ohio
1C3BCBGG9EN337778,Ford,1998,Purple,73665.91,Pennsylvania
JN1AZ4EH7AM782021,Volkswagen,2008,Goldenrod,23178.55,Florida
WAUEG78E96A452927,Lincoln,2011,Puce,43787.34,Virginia
1G6AP5SX3E0560113,Volkswagen,1995,Teal,29999.14,New York
JH4CU2F65BC332086,GMC,2005,Red,33681.72,Illinois
SCBGR3ZA7DC541037,Porsche,1995,Indigo,78216.16,Virginia
WBAGH83491D160468,Ford,2004,Aquamarine,49025.06,Nevada
2G4WF551811428570,Chevrolet,2012,Mauv,56401.62,Alabama
WA1BV74L68D181952,Mercedes-Benz,2007,Green,44412.02,Texas
JN8AZ2KR9BT574684,Mazda,1993,Orange,33577.80,Louisiana
WA1WYAFE0AD831336,Infiniti,2004,Puce,64084.92,North Carolina
1N6AD0CU5CN724956,BMW,2000,Turquoise,60739.71,California
1G6YV36A875732205,Ford,2007,Maroon,49413.92,Washington
WA1WMAFE9AD370519,Ford,1985,Teal,76871.58,Wisconsin
WAUMGAFL2EA428140,Toyota,1997,Indigo,46773.88,Oklahoma
WVWBB7AJ4DW345134,Ford,1985,Maroon,44041.82,Indiana
WAUKH78E36A203555,Nissan,2012,Crimson,52523.23,New Jersey
WAUKH74F37N657250,Dodge,1999,Crimson,24854.19,Michigan
2FMHK6DT4AB463952,Volvo,2000,Aquamarine,20805.18,Minnesota
WBA3A5G55CN042354,Lincoln,2005,Mauv,64981.97,Minnesota
1G4GA5EC5AF248766,Ferrari,2009,Aquamarine,79349.28,Alabama
WAUEH48H27K512502,Isuzu,2003,Puce,60205.66,California
2HNYD28468H449856,Lincoln,2005,Pink,33847.68,Texas
2FMGK5C83FB748782,Lamborghini,2012,Aquamarine,52836.94,Utah
WAUGL68E25A499116,Dodge,1992,Orange,61974.90,Texas
WA1WMAFE8FD352925,Honda,1995,Maroon,25825.78,New York
WAULT64B22N829691,Audi,2012,Violet,28571.28,Florida
WP0AA2A8XAU605817,Dodge,1993,Orange,69850.00,California
WAUEH94F88N429576,GMC,2007,Indigo,44395.75,Kansas
WAUDFAFL4BN036655,Lincoln,1992,Red,41043.47,California
KNADH4A39A6124645,Eagle,1997,Maroon,31914.50,Utah
WA1CMAFP2EA727437,Mitsubishi,1997,Indigo,68361.37,Kansas
JTHBP5C24B5104932,Honda,2004,Purple,32221.21,Nevada
WBANW5C53AC792117,Scion,2005,Maroon,30723.20,California
2G4WB55K241101090,Buick,2001,Crimson,44493.71,Florida
5TFCW5F10DX752237,Audi,1994,Puce,22666.15,Utah
WBA4A5C57FG666515,Mazda,1985,Fuscia,24603.61,Missouri
1N6AF0LX3FN417696,GMC,2000,Purple,31237.25,Kansas
5UXZV8C58D0280088,Nissan,2004,Turquoise,36096.66,New Jersey
WBSDX9C56DE143965,Plymouth,2000,Purple,65870.07,Connecticut
3D73M4EL8AG425786,Dodge,2001,Indigo,40088.38,California
1G6DJ8EY1B0322048,Nissan,2001,Yellow,40675.22,West Virginia
2G4GL5EXXE9715434,Isuzu,1992,Pink,67354.25,California
1G6AF5S35E0177791,Ford,1987,Puce,40382.00,Ohio
1GD312CG6CF300332,Acura,2009,Maroon,60449.15,North Carolina
JN1AJ0HP1AM246040,Dodge,1992,Puce,48134.59,New Mexico
1G6DP5E36D0833761,Nissan,2011,Maroon,62769.29,Ohio
1G6KH5E68BU466270,Lotus,2011,Maroon,51282.99,Wisconsin
2C4JRGAG0ER502101,Cadillac,2006,Puce,67424.93,Alabama
YV4940BZ4D1874369,Isuzu,1999,Yellow,63238.00,Georgia
2G4GT5GX2F9617707,Toyota,2005,Mauv,28315.73,Florida
WAUVT58E25A576391,Suzuki,2008,Orange,71132.47,Florida
WAUKF78E55A967623,Ford,2001,Goldenrod,71121.22,New York
1G6DS8ED0B0378234,Ford,2005,Indigo,42620.70,Louisiana
1FMJK1F55DE598465,Honda,2001,Indigo,47962.10,California
JTJBM7FX0A5389122,Chevrolet,1993,Mauv,35648.74,New Jersey
KNAGG4A87A5832863,Oldsmobile,1997,Crimson,68489.15,Florida
WBA3V5C54F5896864,Jeep,1997,Violet,63516.40,Oregon
JN1CV6EK1AM066243,Audi,2006,Purple,47123.10,North Carolina
WVWAB7AJ1DW913836,Ford,1996,Violet,27041.51,South Carolina
5N1AR2MM5DC300720,Chevrolet,1995,Aquamarine,29719.29,North Carolina
1G6DM5EY7B0909313,Mazda,1984,Orange,60045.51,District of Columbia
JH4CU2E82EC401551,GMC,2012,Green,68403.75,North Carolina
WBAFV3C56ED181896,Chevrolet,1998,Crimson,48446.80,Illinois
5LMJJ3J56CE325443,Ford,1990,Maroon,36830.92,Missouri
2C4RDGCG3FR012008,Mercedes-Benz,1997,Turquoise,37304.42,New York
WAUKF98E28A144504,Ford,1993,Orange,64242.15,Florida
3GYT4NEF9BG086168,Volkswagen,2009,Red,59512.39,Nebraska
WBANN73596B931016,Honda,1995,Aquamarine,72443.97,Florida
2HNYD287X8H880565,Lexus,1998,Green,23268.96,Texas
1D7RE2GK2BS150751,Dodge,2003,Violet,74000.70,South Carolina
2G61R5S35F9217401,GMC,1992,Violet,23885.36,District of Columbia
3C63DPALXCG189993,Saturn,2000,Yellow,76821.25,Oklahoma
1GKS1HE05ER244957,Dodge,2009,Blue,39870.68,New York
1G6DK5EV0A0274428,Hyundai,2007,Red,26723.73,Georgia
5N1CL0MM8EC364850,BMW,1999,Teal,47041.42,Tennessee
WBANF73506C440101,Chevrolet,1998,Fuscia,36455.33,Georgia
1N6AA0EC1DN942813,Chevrolet,2006,Crimson,20612.03,Ohio
3VW1K7AJ8BM565317,Infiniti,2003,Teal,39835.49,New York
1GYFK63888R842191,Infiniti,2004,Fuscia,52593.36,Minnesota
WA1AGAFE0CD960774,Volvo,2008,Maroon,21517.26,Kentucky
3C4PDDEG9ET478573,Maybach,2003,Red,57351.91,Virginia
JN1AZ4EH1FM174311,Volkswagen,2012,Blue,61873.44,Oklahoma
1C4NJPBA4CD850051,MINI,2009,Maroon,45653.17,Colorado
SCFFDCCDXCG429643,Subaru,1984,Maroon,65953.85,Pennsylvania
1G6AB5S39F0771460,Maserati,2007,Orange,38876.92,Texas
WBAVA33568F738192,Mercury,1986,Indigo,25927.29,Maryland
WA1MYBFE8AD175920,Chevrolet,2012,Indigo,44769.69,Florida
W04GP5EC2B1937465,Ram,2012,Yellow,76732.77,District of Columbia
1FA6P0H77F5727256,Ford,2012,Khaki,74506.24,Ohio
3VWML7AJ7CM647700,Cadillac,2010,Indigo,35104.46,North Dakota
2D4RN4DE5AR595847,Mercedes-Benz,2003,Goldenrod,21876.22,New Jersey
4T1BK3DB8CU596869,GMC,2003,Goldenrod,67477.75,Michigan
JM1CW2BL9C0282190,Mazda,2009,Blue,32948.29,Alabama
WA1DGAFE1CD507258,Ford,1994,Teal,62954.78,Ohio
5TDBKRFH4FS332744,Chevrolet,2005,Purple,55133.38,Arizona
1FTEW1CM5BK491971,Suzuki,1989,Teal,51861.36,Colorado
WBSBR93445P166935,GMC,1995,Violet,70865.58,Florida
5N1AT2MK9EC510478,Saturn,2010,Red,33217.24,Washington
1GYS4DEF1CR693351,Volvo,2009,Purple,48687.90,Minnesota
1G6KY54912U280257,Infiniti,1997,Pink,29934.60,Texas
KMHTC6AD3CU829176,Jeep,2006,Purple,67425.22,Utah
WBANF33586C896369,Chevrolet,2003,Yellow,59656.40,Pennsylvania
JH4DC53856S145151,Dodge,2003,Goldenrod,60997.87,Colorado
WBAYF4C56FG841138,Mercedes-Benz,2002,Turquoise,72363.88,California
KNAFZ6A36F5473535,Toyota,1995,Goldenrod,64987.21,Texas
